Date,DHB,Active,Recovered,Deceased,Total
2020-04-20,Northland,17,11,,28.0
2020-04-20,South Canterbury,10,6,,16.0
2020-04-20,Bay of Plenty,13,33,,46.0
2020-04-20,Canterbury,65,81,7.0,153.0
2020-04-20,Capital and Coast,29,62,2.0,93.0
2020-04-20,Counties Manukau,25,86,,111.0
2020-04-20,Auckland,43,142,,185.0
2020-04-20,Hutt Valley,5,15,,20.0
2020-04-20,Lakes,5,11,,16.0
2020-04-20,Mid Central,4,27,,31.0
2020-04-20,Nelson Marlborough,7,41,,48.0
2020-04-20,Hawke's Bay,17,24,,41.0
2020-04-21,Canterbury,63,84,7.0,154.0
2020-04-21,Capital and Coast,29,64,2.0,95.0
2020-04-21,Counties Manukau,22,89,,111.0
2020-04-21,Hawke's Bay,15,26,,41.0
2020-04-21,Hutt Valley,5,15,,20.0
2020-04-21,Lakes,4,12,,16.0
2020-04-21,Mid Central,3,28,,31.0
2020-04-21,Northland,13,14,,27.0
2020-04-21,Southern,36,179,1.0,216.0
2020-04-21,Tairawhiti,3,1,,4.0
2020-04-21,Taranaki,3,11,,14.0
2020-04-21,Waikato,84,100,1.0,185.0
2020-04-21,Waitemata,71,140,1.0,212.0
2020-04-21,West Coast,1,3,1.0,5.0
2020-04-21,Whanganui,2,7,,9.0
2020-04-21,Total,426,1006,13.0,1445.0
2020-04-21,South Canterbury,10,6,,16.0
2020-04-21,Wairarapa,0,8,,8.0
2020-04-21,Nelson Marlborough,7,41,,48.0
2020-04-21,Auckland,41,145,,186.0
2020-04-21,Bay of Plenty,14,33,,47.0
2020-04-22,West Coast,0,4,1.0,5.0
2020-04-22,Waitemata,69,142,1.0,212.0
2020-04-22,Wairarapa,0,8,,8.0
2020-04-22,Waikato,77,107,1.0,185.0
2020-04-22,Taranaki,2,12,,14.0
2020-04-22,Tairawhiti,3,1,,4.0
2020-04-22,Southern,31,184,1.0,216.0
2020-04-22,South Canterbury,9,7,,16.0
2020-04-22,Auckland,39,148,,187.0
2020-04-22,Mid Central,2,29,,31.0
2020-04-22,Lakes,4,12,,16.0
2020-04-22,Hutt Valley,5,15,,20.0
2020-04-22,Hawke's Bay,16,26,,42.0
2020-04-22,Counties Manukau,22,92,,114.0
2020-04-22,Capital and Coast,29,64,2.0,95.0
2020-04-22,Canterbury,59,88,8.0,155.0
2020-04-22,Bay of Plenty,14,33,,47.0
2020-04-22,Nelson Marlborough,5,43,,48.0
2020-04-22,Northland,13,14,,27.0
2020-04-22,Total,401,1036,14.0,1451.0
2020-04-22,Whanganui,2,7,,9.0
2020-04-24,Northland,12,15,,27.0
2020-04-24,Canterbury,51,97,10.0,158.0
2020-04-24,Capital and Coast,27,66,2.0,95.0
2020-04-24,Counties Manukau,17,96,,113.0
2020-04-24,Hawke's Bay,16,26,,42.0
2020-04-24,Hutt Valley,5,15,,20.0
2020-04-24,Lakes,2,14,,16.0
2020-04-24,Mid Central,2,29,,31.0
2020-04-24,Nelson Marlborough,6,42,,48.0
2020-04-24,Bay of Plenty,14,33,,47.0
2020-04-24,Auckland,28,155,,183.0
2020-04-24,Southern,22,192,2.0,216.0
2020-04-24,Tairawhiti,1,3,,4.0
2020-04-24,Taranaki,2,12,,14.0
2020-04-24,Waikato,73,115,1.0,189.0
2020-04-24,Wairarapa,0,8,,8.0
2020-04-24,Waitemata,56,158,1.0,215.0
2020-04-24,West Coast,0,4,1.0,5.0
2020-04-24,Whanganui,2,7,,9.0
2020-04-24,Total,344,1095,17.0,1456.0
2020-04-24,South Canterbury,8,8,,16.0
2020-04-25,Total,325,1118,18.0,1461.0
2020-04-25,Whanganui,2,7,,9.0
2020-04-25,Auckland,26,148,,174.0
2020-04-25,Canterbury,48,102,10.0,160.0
2020-04-25,Capital and Coast,27,66,2.0,95.0
2020-04-25,Counties Manukau,16,102,,118.0
2020-04-25,Hawke's Bay,15,27,,42.0
2020-04-25,Hutt Valley,5,15,,20.0
2020-04-25,Lakes,2,14,,16.0
2020-04-25,Mid Central,2,29,,31.0
2020-04-25,Nelson Marlborough,6,42,,48.0
2020-04-25,Northland,11,17,,28.0
2020-04-25,South Canterbury,8,8,,16.0
2020-04-25,Southern,21,193,2.0,216.0
2020-04-25,Tairawhiti,1,3,,4.0
2020-04-25,Taranaki,2,12,,14.0
2020-04-25,Waikato,67,123,1.0,191.0
2020-04-25,Wairarapa,0,8,,8.0
2020-04-25,Bay of Plenty,14,33,,47.0
2020-04-25,Waitemata,52,165,2.0,219.0
2020-04-25,West Coast,0,4,1.0,5.0
2020-04-26,Wairarapa,0,8,,8.0
2020-04-26,Auckland,26,149,,175.0
2020-04-26,Bay of Plenty,11,36,,47.0
2020-04-26,Canterbury,49,103,10.0,162.0
2020-04-26,Capital and Coast,23,70,2.0,95.0
2020-04-26,Counties Manukau,18,102,,120.0
2020-04-26,Hawke's Bay,14,29,,43.0
2020-04-26,Total,310,1142,18.0,1470.0
2020-04-26,Hutt Valley,5,15,,20.0
2020-04-26,Lakes,2,14,,16.0
2020-04-26,Mid Central,2,29,,31.0
2020-04-26,Nelson Marlborough,6,42,,48.0
2020-04-26,Northland,11,17,,28.0
2020-04-26,South Canterbury,8,8,,16.0
2020-04-26,Southern,20,194,2.0,216.0
2020-04-26,Tairawhiti,1,3,,4.0
2020-04-26,Taranaki,3,12,,15.0
2020-04-26,Waikato,56,135,1.0,192.0
2020-04-26,Waitemata,53,165,2.0,220.0
2020-04-26,West Coast,0,4,1.0,5.0
2020-04-26,Whanganui,2,7,,9.0
2020-04-27,West Coast,0,4,1.0,5.0
2020-04-27,Wairarapa,0,8,,8.0
2020-04-27,Waikato,48,137,1.0,186.0
2020-04-27,Taranaki,4,12,,16.0
2020-04-27,Tairawhiti,1,3,,4.0
2020-04-27,Southern,16,198,2.0,216.0
2020-04-27,South Canterbury,8,8,,16.0
2020-04-27,Northland,11,17,,28.0
2020-04-27,Nelson Marlborough,6,42,,48.0
2020-04-27,Mid Central,1,30,,31.0
2020-04-27,Waitemata,46,174,2.0,222.0
2020-04-27,Hutt Valley,4,16,,20.0
2020-04-27,Hawke's Bay,13,30,,43.0
2020-04-27,Counties Manukau,20,102,,122.0
2020-04-27,Capital and Coast,13,80,2.0,95.0
2020-04-27,Canterbury,43,109,10.0,162.0
2020-04-27,Bay of Plenty,10,37,,47.0
2020-04-27,Auckland,25,150,,175.0
2020-04-27,Whanganui,0,9,,9.0
2020-04-27,Total,271,1180,18.0,1469.0
2020-04-27,Lakes,2,14,,16.0
2020-04-28,Mid Central,1,30,,31.0
2020-04-28,Nelson Marlborough,4,44,,48.0
2020-04-28,Northland,6,22,,28.0
2020-04-28,Taranaki,4,12,,16.0
2020-04-28,Southern,14,200,2.0,216.0
2020-04-28,Tairawhiti,0,4,,4.0
2020-04-28,Lakes,2,14,,16.0
2020-04-28,South Canterbury,8,9,,17.0
2020-04-28,Hutt Valley,4,16,,20.0
2020-04-28,Bay of Plenty,10,37,,47.0
2020-04-28,Counties Manukau,16,108,,124.0
2020-04-28,Capital and Coast,9,84,2.0,95.0
2020-04-28,Canterbury,43,109,10.0,162.0
2020-04-28,Auckland,22,151,,173.0
2020-04-28,Waitemata,39,181,3.0,223.0
2020-04-28,West Coast,0,4,1.0,5.0
2020-04-28,Whanganui,0,9,,9.0
2020-04-28,Waikato,43,142,1.0,186.0
2020-04-28,Hawke's Bay,14,30,,44.0
2020-04-28,Total,239,1214,19.0,1472.0
2020-04-28,Wairarapa,0,8,,8.0
2020-04-29,Capital and Coast,9,84,2.0,95.0
2020-04-29,Auckland,22,150,,172.0
2020-04-29,Bay of Plenty,10,37,,47.0
2020-04-29,Canterbury,41,111,10.0,162.0
2020-04-29,Counties Manukau,16,110,,126.0
2020-04-29,Hawke's Bay,14,30,,44.0
2020-04-29,Lakes,2,14,,16.0
2020-04-29,Mid Central,1,30,,31.0
2020-04-29,Nelson Marlborough,3,45,,48.0
2020-04-29,Northland,6,22,,28.0
2020-04-29,South Canterbury,6,11,,17.0
2020-04-29,Hutt Valley,4,16,,20.0
2020-04-29,Tairawhiti,0,4,,4.0
2020-04-29,Taranaki,3,13,,16.0
2020-04-29,Waikato,40,146,1.0,187.0
2020-04-29,Wairarapa,0,8,,8.0
2020-04-29,Waitemata,36,184,3.0,223.0
2020-04-29,West Coast,0,4,1.0,5.0
2020-04-29,Whanganui,0,9,,9.0
2020-04-29,Total,226,1229,19.0,1474.0
2020-04-29,Southern,13,201,2.0,216.0
2020-04-30,Mid Central,1,30,,31.0
2020-04-30,Lakes,2,14,,16.0
2020-04-30,Hutt Valley,4,16,,20.0
2020-04-30,Hawke's Bay,14,30,,44.0
2020-04-30,Counties Manukau,17,110,,127.0
2020-04-30,Auckland,22,151,,173.0
2020-04-30,Canterbury,36,116,10.0,162.0
2020-04-30,Bay of Plenty,10,37,,47.0
2020-04-30,South Canterbury,6,11,,17.0
2020-04-30,Nelson Marlborough,4,45,,49.0
2020-04-30,Capital and Coast,9,84,2.0,95.0
2020-04-30,Northland,5,23,,28.0
2020-04-30,Southern,12,202,2.0,216.0
2020-04-30,Taranaki,2,14,,16.0
2020-04-30,Total,216,1241,19.0,1476.0
2020-04-30,West Coast,0,4,1.0,5.0
2020-04-30,Waitemata,35,185,3.0,223.0
2020-04-30,Wairarapa,0,8,,8.0
2020-04-30,Waikato,37,148,1.0,186.0
2020-04-30,Tairawhiti,0,4,,4.0
2020-04-30,Whanganui,0,9,,9.0
2020-05-01,Auckland,23,152,,175.0
2020-05-01,Wairarapa,0,8,,8.0
2020-05-01,Waikato,34,151,1.0,186.0
2020-05-01,Taranaki,2,14,,16.0
2020-05-01,Bay of Plenty,10,37,,47.0
2020-05-01,Tairawhiti,0,4,,4.0
2020-05-01,Southern,11,203,2.0,216.0
2020-05-01,South Canterbury,5,12,,17.0
2020-05-01,Northland,4,24,,28.0
2020-05-01,West Coast,0,4,1.0,5.0
2020-05-01,Whanganui,0,9,,9.0
2020-05-01,Total,208,1252,19.0,1479.0
2020-05-01,Nelson Marlborough,4,45,,49.0
2020-05-01,Mid Central,1,30,,31.0
2020-05-01,Lakes,2,14,,16.0
2020-05-01,Hutt Valley,4,16,,20.0
2020-05-01,Hawke's Bay,14,30,,44.0
2020-05-01,Counties Manukau,17,110,,127.0
2020-05-01,Capital and Coast,7,86,2.0,95.0
2020-05-01,Canterbury,36,116,10.0,162.0
2020-05-01,Waitemata,34,187,3.0,224.0
2020-05-02,Hutt Valley,4,16,,20.0
2020-05-02,Taranaki,2,14,,16.0
2020-05-02,Tairawhiti,0,4,,4.0
2020-05-02,Waikato,35,150,1.0,186.0
2020-05-02,Counties Manukau,17,110,,127.0
2020-05-02,Capital and Coast,5,88,2.0,95.0
2020-05-02,Canterbury,34,118,11.0,163.0
2020-05-02,Bay of Plenty,10,37,,47.0
2020-05-02,Auckland,24,154,,178.0
2020-05-02,Southern,9,205,2.0,216.0
2020-05-02,Wairarapa,0,8,,8.0
2020-05-02,South Canterbury,5,12,,17.0
2020-05-02,Northland,4,24,,28.0
2020-05-02,Nelson Marlborough,3,46,,49.0
2020-05-02,Mid Central,0,31,,31.0
2020-05-02,Hawke's Bay,13,31,,44.0
2020-05-02,Total,202,1263,20.0,1485.0
2020-05-02,Whanganui,0,9,,9.0
2020-05-02,Waitemata,35,188,3.0,226.0
2020-05-02,West Coast,0,4,1.0,5.0
2020-05-02,Lakes,2,14,,16.0
2020-05-03,Hutt Valley,4,16,,20.0
2020-05-03,West Coast,0,4,1.0,5.0
2020-05-03,Whanganui,0,9,,9.0
2020-05-03,Total,201,1266,20.0,1487.0
2020-05-03,Lakes,2,14,,16.0
2020-05-03,Waitemata,36,189,3.0,228.0
2020-05-03,Wairarapa,0,8,,8.0
2020-05-03,Waikato,34,151,1.0,186.0
2020-05-03,Taranaki,2,14,,16.0
2020-05-03,Tairawhiti,0,4,,4.0
2020-05-03,Southern,9,205,2.0,216.0
2020-05-03,Northland,4,24,,28.0
2020-05-03,South Canterbury,5,12,,17.0
2020-05-03,Mid Central,1,30,,31.0
2020-05-03,Auckland,24,154,,178.0
2020-05-03,Bay of Plenty,10,37,,47.0
2020-05-03,Canterbury,34,118,11.0,163.0
2020-05-03,Capital and Coast,5,88,2.0,95.0
2020-05-03,Counties Manukau,15,112,,127.0
2020-05-03,Hawke's Bay,13,31,,44.0
2020-05-03,Nelson Marlborough,3,46,,49.0
2020-05-04,Tairawhiti,0,4,,4.0
2020-05-04,Wairarapa,0,8,,8.0
2020-05-04,Waitemata,33,192,3.0,228.0
2020-05-04,West Coast,0,4,1.0,5.0
2020-05-04,Waikato,33,152,1.0,186.0
2020-05-04,Taranaki,2,14,,16.0
2020-05-04,Southern,9,205,2.0,216.0
2020-05-04,Capital and Coast,5,88,2.0,95.0
2020-05-04,Northland,4,24,,28.0
2020-05-04,Nelson Marlborough,3,46,,49.0
2020-05-04,Mid Central,1,30,,31.0
2020-05-04,Lakes,2,14,,16.0
2020-05-04,Hutt Valley,4,16,,20.0
2020-05-04,Hawke's Bay,13,31,,44.0
2020-05-04,Whanganui,0,9,,9.0
2020-05-04,Canterbury,29,123,11.0,163.0
2020-05-04,Bay of Plenty,7,40,,47.0
2020-05-04,Auckland,26,152,,178.0
2020-05-04,South Canterbury,5,12,,17.0
2020-05-04,Total,191,1276,20.0,1487.0
2020-05-04,Counties Manukau,15,112,,127.0
2020-05-05,Hutt Valley,4,16,,20.0
2020-05-05,Bay of Plenty,1,46,,47.0
2020-05-05,Canterbury,29,123,11.0,163.0
2020-05-05,Capital and Coast,5,88,2.0,95.0
2020-05-05,Counties Manukau,15,112,,127.0
2020-05-05,Hawke's Bay,11,33,,44.0
2020-05-05,Waitemata,33,192,3.0,228.0
2020-05-05,Lakes,0,16,,16.0
2020-05-05,Mid Central,1,30,,31.0
2020-05-05,Nelson Marlborough,3,46,,49.0
2020-05-05,Northland,4,24,,28.0
2020-05-05,South Canterbury,4,13,,17.0
2020-05-05,Southern,9,205,2.0,216.0
2020-05-05,Waikato,21,164,1.0,186.0
2020-05-05,Taranaki,0,16,,16.0
2020-05-05,Tairawhiti,0,4,,4.0
2020-05-05,West Coast,0,4,1.0,5.0
2020-05-05,Whanganui,0,9,,9.0
2020-05-05,Total,164,1302,20.0,1486.0
2020-05-05,Auckland,24,153,,177.0
2020-05-05,Wairarapa,0,8,,8.0
2020-05-06,Wairarapa,0,8,,8.0
2020-05-06,Waitemata,30,196,3.0,229.0
2020-05-06,West Coast,0,4,1.0,5.0
2020-05-06,Hawke's Bay,11,33,,44.0
2020-05-06,Mid Central,1,30,,31.0
2020-05-06,Nelson Marlborough,3,46,,49.0
2020-05-06,Northland,4,24,,28.0
2020-05-06,South Canterbury,4,13,,17.0
2020-05-06,Southern,9,205,2.0,216.0
2020-05-06,Tairawhiti,0,4,,4.0
2020-05-06,Whanganui,0,9,,9.0
2020-05-06,Total,151,1316,21.0,1488.0
2020-05-06,Taranaki,0,16,,16.0
2020-05-06,Waikato,19,166,1.0,186.0
2020-05-06,Counties Manukau,15,112,,127.0
2020-05-06,Lakes,0,16,,16.0
2020-05-06,Capital and Coast,5,88,2.0,95.0
2020-05-06,Canterbury,23,128,12.0,163.0
2020-05-06,Bay of Plenty,0,47,,47.0
2020-05-06,Hutt Valley,4,16,,20.0
2020-05-06,Auckland,23,155,,178.0
2020-05-07,Capital and Coast,1,92,2.0,95.0
2020-05-07,Total,136,1332,21.0,1489.0
2020-05-07,Whanganui,0,9,,9.0
2020-05-07,West Coast,0,4,1.0,5.0
2020-05-07,Auckland,21,157,,178.0
2020-05-07,Bay of Plenty,0,47,,47.0
2020-05-07,South Canterbury,3,14,,17.0
2020-05-07,Southern,9,205,2.0,216.0
2020-05-07,Lakes,0,16,,16.0
2020-05-07,Wairarapa,0,8,,8.0
2020-05-07,Waikato,20,166,1.0,187.0
2020-05-07,Counties Manukau,13,114,,127.0
2020-05-07,Tairawhiti,0,4,,4.0
2020-05-07,Canterbury,17,134,12.0,163.0
2020-05-07,Mid Central,0,31,,31.0
2020-05-07,Nelson Marlborough,3,46,,49.0
2020-05-07,Waitemata,30,196,3.0,229.0
2020-05-07,Taranaki,0,16,,16.0
2020-05-07,Hawke's Bay,11,33,,44.0
2020-05-07,Hutt Valley,4,16,,20.0
2020-05-07,Northland,4,24,,28.0
2020-05-08,Bay of Plenty,0,47,,47.0
2020-05-08,Total,122,1347,21.0,1490.0
2020-05-08,Whanganui,0,9,,9.0
2020-05-08,West Coast,0,4,1.0,5.0
2020-05-08,Waitemata,29,198,3.0,230.0
2020-05-08,Wairarapa,0,8,,8.0
2020-05-08,Waikato,19,167,1.0,187.0
2020-05-08,Taranaki,0,16,,16.0
2020-05-08,Tairawhiti,0,4,,4.0
2020-05-08,Southern,7,207,2.0,216.0
2020-05-08,South Canterbury,3,14,,17.0
2020-05-08,Northland,4,24,,28.0
2020-05-08,Nelson Marlborough,3,46,,49.0
2020-05-08,Mid Central,0,31,,31.0
2020-05-08,Lakes,0,16,,16.0
2020-05-08,Hutt Valley,2,18,,20.0
2020-05-08,Hawke's Bay,10,34,,44.0
2020-05-08,Counties Manukau,11,116,,127.0
2020-05-08,Capital and Coast,1,92,2.0,95.0
2020-05-08,Auckland,18,160,,178.0
2020-05-08,Canterbury,15,136,12.0,163.0
2020-05-09,Waitemata,26,203,3.0,232.0
2020-05-09,Southern,8,206,2.0,216.0
2020-05-09,Nelson Marlborough,3,46,,49.0
2020-05-09,Northland,1,27,,28.0
2020-05-09,South Canterbury,3,14,,17.0
2020-05-09,Hutt Valley,0,20,,20.0
2020-05-09,Tairawhiti,0,4,,4.0
2020-05-09,Taranaki,0,16,,16.0
2020-05-09,Hawke's Bay,9,35,,44.0
2020-05-09,Counties Manukau,10,117,,127.0
2020-05-09,Capital and Coast,1,92,2.0,95.0
2020-05-09,Waikato,16,170,1.0,187.0
2020-05-09,Wairarapa,0,8,,8.0
2020-05-09,Mid Central,0,31,,31.0
2020-05-09,Canterbury,10,141,12.0,163.0
2020-05-09,Whanganui,0,9,,9.0
2020-05-09,Total,103,1368,21.0,1492.0
2020-05-09,Bay of Plenty,0,47,,47.0
2020-05-09,Auckland,16,162,,178.0
2020-05-09,West Coast,0,4,1.0,5.0
2020-05-09,Lakes,0,16,,16.0
2020-05-10,Hutt Valley,0,20,,20.0
2020-05-10,Hawke's Bay,9,35,,44.0
2020-05-10,Tairawhiti,0,4,,4.0
2020-05-10,Mid Central,0,31,,31.0
2020-05-10,Nelson Marlborough,3,46,,49.0
2020-05-10,Northland,1,27,,28.0
2020-05-10,Waitemata,27,203,3.0,233.0
2020-05-10,Counties Manukau,10,118,,128.0
2020-05-10,West Coast,0,4,1.0,5.0
2020-05-10,Whanganui,0,9,,9.0
2020-05-10,Total,102,1371,21.0,1494.0
2020-05-10,Wairarapa,0,8,,8.0
2020-05-10,Lakes,0,16,,16.0
2020-05-10,Taranaki,0,16,,16.0
2020-05-10,Waikato,16,170,1.0,187.0
2020-05-10,Auckland,16,162,,178.0
2020-05-10,Bay of Plenty,0,47,,47.0
2020-05-10,Canterbury,10,141,12.0,163.0
2020-05-10,Capital and Coast,1,92,2.0,95.0
2020-05-10,Southern,6,208,2.0,216.0
2020-05-10,South Canterbury,3,14,,17.0
2020-05-11,Bay of Plenty,0,47,,47.0
2020-05-11,Auckland,13,166,,179.0
2020-05-11,Waikato,15,172,1.0,188.0
2020-05-11,Canterbury,10,141,12.0,163.0
2020-05-11,Mid Central,1,31,,32.0
2020-05-11,Nelson Marlborough,2,47,,49.0
2020-05-11,Northland,1,27,,28.0
2020-05-11,Counties Manukau,6,121,,127.0
2020-05-11,Capital and Coast,1,92,2.0,95.0
2020-05-11,Total,90,1386,21.0,1497.0
2020-05-11,South Canterbury,2,15,,17.0
2020-05-11,Southern,7,207,2.0,216.0
2020-05-11,Tairawhiti,0,4,,4.0
2020-05-11,Taranaki,0,16,,16.0
2020-05-11,Hawke's Bay,9,35,,44.0
2020-05-11,Wairarapa,0,8,,8.0
2020-05-11,Waitemata,23,208,3.0,234.0
2020-05-11,West Coast,0,4,1.0,5.0
2020-05-11,Whanganui,0,9,,9.0
2020-05-11,Lakes,0,16,,16.0
2020-05-11,Hutt Valley,0,20,,20.0
2020-05-12,Total,78,1398,21.0,1497.0
2020-05-12,Whanganui,0,9,,9.0
2020-05-12,Hawke's Bay,9,35,,44.0
2020-05-12,Hutt Valley,0,20,,20.0
2020-05-12,Capital and Coast,1,92,2.0,95.0
2020-05-12,West Coast,0,4,1.0,5.0
2020-05-12,Waitemata,19,212,3.0,234.0
2020-05-12,Wairarapa,0,8,,8.0
2020-05-12,Waikato,13,174,1.0,188.0
2020-05-12,Taranaki,0,16,,16.0
2020-05-12,Tairawhiti,0,4,,4.0
2020-05-12,Southern,7,207,2.0,216.0
2020-05-12,South Canterbury,2,15,,17.0
2020-05-12,Northland,0,28,,28.0
2020-05-12,Nelson Marlborough,2,47,,49.0
2020-05-12,Mid Central,1,31,,32.0
2020-05-12,Lakes,0,16,,16.0
2020-05-12,Auckland,10,169,,179.0
2020-05-12,Bay of Plenty,0,47,,47.0
2020-05-12,Canterbury,9,142,12.0,163.0
2020-05-12,Counties Manukau,5,122,,127.0
2020-05-13,Total,74,1402,21.0,1497.0
2020-05-13,Whanganui,0,9,,9.0
2020-05-13,Bay of Plenty,0,47,,47.0
2020-05-13,Counties Manukau,5,122,,127.0
2020-05-13,Hawke's Bay,9,35,,44.0
2020-05-13,Hutt Valley,0,20,,20.0
2020-05-13,Auckland,10,169,,179.0
2020-05-13,Lakes,0,16,,16.0
2020-05-13,Mid Central,1,31,,32.0
2020-05-13,Nelson Marlborough,2,47,,49.0
2020-05-13,Northland,0,28,,28.0
2020-05-13,South Canterbury,2,15,,17.0
2020-05-13,Capital and Coast,0,93,2.0,95.0
2020-05-13,Tairawhiti,0,4,,4.0
2020-05-13,Taranaki,0,16,,16.0
2020-05-13,Waikato,10,177,1.0,188.0
2020-05-13,Wairarapa,0,8,,8.0
2020-05-13,Waitemata,19,212,3.0,234.0
2020-05-13,West Coast,0,4,1.0,5.0
2020-05-13,Canterbury,9,142,12.0,163.0
2020-05-13,Southern,7,207,2.0,216.0
2020-05-14,Total,65,1411,21.0,1497.0
2020-05-14,Whanganui,0,9,,9.0
2020-05-14,Hutt Valley,0,20,,20.0
2020-05-14,Waitemata,20,212,3.0,235.0
2020-05-14,Southern,7,207,2.0,216.0
2020-05-14,South Canterbury,1,16,,17.0
2020-05-14,Northland,0,28,,28.0
2020-05-14,Nelson Marlborough,2,47,,49.0
2020-05-14,Mid Central,1,31,,32.0
2020-05-14,Lakes,0,16,,16.0
2020-05-14,Hawke's Bay,8,36,,44.0
2020-05-14,West Coast,0,4,1.0,5.0
2020-05-14,Counties Manukau,4,123,,127.0
2020-05-14,Tairawhiti,0,4,,4.0
2020-05-14,Canterbury,9,142,12.0,163.0
2020-05-14,Bay of Plenty,0,47,,47.0
2020-05-14,Auckland,7,171,,178.0
2020-05-14,Taranaki,0,16,,16.0
2020-05-14,Waikato,6,181,1.0,188.0
2020-05-14,Wairarapa,0,8,,8.0
2020-05-14,Capital and Coast,0,93,2.0,95.0
2020-05-15,Capital and Coast,0,93,2.0,95.0
2020-05-15,Canterbury,7,144,12.0,163.0
2020-05-15,Hutt Valley,0,20,,20.0
2020-05-15,Auckland,7,171,,178.0
2020-05-15,Lakes,0,16,,16.0
2020-05-15,Mid Central,1,31,,32.0
